,Country,Location,Title,Company,Url,Postulaciones,Jornada,Antiguedad
260,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/ruby-on-rails-engineer-at-aha%21-3328314907?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=ajtM4dLIisleODFX1UP45w%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
261,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Sr. Platform Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-platform-engineer-at-aha%21-3328318484?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=z%2Fvz4Cy7i3zZ34o8LJZM7Q%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
262,Guyana,Guyana,Lead Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/lead-ruby-on-rails-engineer-at-aha%21-3328319541?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=Tfcun1%2FW3ECvv3yeYKNa5A%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
263,Guyana,"Georgetown, Demerara-Mahaica, Guyana","Monitoring, Evaluation, and Learning (MEL) Specialist / Data Analyst",DAI,https://gy.linkedin.com/jobs/view/monitoring-evaluation-and-learning-mel-specialist-data-analyst-at-dai-3292145081?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=Z2FQ3ir%2BVvMkuS2PH5iquw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
264,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Lead Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/lead-ruby-on-rails-engineer-at-aha%21-3328316977?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=dZUfhksPry63mZOBkdL%2FBQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
265,Guyana,Guyana,Sr. Security Engineer (Ruby on Rails experience required),Aha!,https://gy.linkedin.com/jobs/view/sr-security-engineer-ruby-on-rails-experience-required-at-aha%21-3328318630?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=lNCBPZR6t92VWCkIuvhzBg%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
266,Guyana,Guyana,Sr. Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-ruby-on-rails-engineer-at-aha%21-3328320307?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=v14MOKWVPcgP0m890r39eA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
267,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Sr. Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-ruby-on-rails-engineer-at-aha%21-3328317452?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=PtYVtgRIPayI4ux8JU7c3w%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
268,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Sr. Security Engineer (Ruby on Rails experience required),Aha!,https://gy.linkedin.com/jobs/view/sr-security-engineer-ruby-on-rails-experience-required-at-aha%21-3328313964?refId=2Ot4pSVBqs1MeVjMrFUmmQ%3D%3D&trackingId=cdIQwyI8xEySEVBqRtwUHw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
269,Guyana,"Lima, Pomeroon-Supenaam, Guyana",Remote Full Stack Web Developer,MonetizeMore,https://gy.linkedin.com/jobs/view/remote-full-stack-web-developer-at-monetizemore-3092685923?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=tcn4N%2B1R8r2E4ACfidYMSA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
270,Guyana,Guyana,Senior Blockchain Engineer,X9 Studios,https://gy.linkedin.com/jobs/view/senior-blockchain-engineer-at-x9-studios-3323294363?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=2RcAlqYPEezST%2B6iVHRcSA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
271,Guyana,"Georgetown, Demerara-Mahaica, Guyana","Software Development Specialist, Trilogy (Remote) - $100,000/year USD",Crossover for Work,https://gy.linkedin.com/jobs/view/software-development-specialist-trilogy-remote-%24100-000-year-usd-at-crossover-for-work-3318547553?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=iTwL28q8pyaphW30uGMkzQ%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
272,Guyana,"No. 3, Mahaica-Berbice, Guyana",Sr. Software Engineer,Univision,https://gy.linkedin.com/jobs/view/sr-software-engineer-at-univision-3322089787?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=oqsA8ZLixpfren0h8wFFYQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
273,Guyana,"No. 3, Mahaica-Berbice, Guyana",Data Engineer,Univision,https://gy.linkedin.com/jobs/view/data-engineer-at-univision-3323480051?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=S8TvAKvNISVUkd6VC%2FqApw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
274,Guyana,"Section C, Demerara-Mahaica, Guyana",Softwareentwickler Web / .NET m/w (Teilzeit möglich),JobCourier,https://gy.linkedin.com/jobs/view/softwareentwickler-web-net-m-w-teilzeit-m%C3%B6glich-at-jobcourier-3306443266?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=fBe3QJP9G%2FQbAOAGJjXCCA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
275,Guyana,"Georgetown, Demerara-Mahaica, Guyana",Operations Intelligence Performance Optimization Center Engineer,SBM Offshore,https://gy.linkedin.com/jobs/view/operations-intelligence-performance-optimization-center-engineer-at-sbm-offshore-3303249418?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=83QnTqSSw7cvxGjSWDiN%2FA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
276,Guyana,Guyana,Release Engineer,Looi Consulting LLC,https://gy.linkedin.com/jobs/view/release-engineer-at-looi-consulting-llc-3289526113?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=OQDMVuHfIFgBQR1wiTJc%2Fg%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
277,Guyana,"Georgetown, Demerara-Mahaica, Guyana","Monitoring, Evaluation, and Learning (MEL) Specialist / Data Analyst",DAI,https://gy.linkedin.com/jobs/view/monitoring-evaluation-and-learning-mel-specialist-data-analyst-at-dai-3292145081?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=zfGz7%2BDMRCZMkkmHlYbJlQ%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          41 applicants
        ","
          Full-time
        ","
            Associate
          "
278,Guyana,Guyana,Freelance Unreal Engine Developer,Toptal,https://gy.linkedin.com/jobs/view/freelance-unreal-engine-developer-at-toptal-3313329496?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=Rm0sn9L8h6bmFiL%2FYiDtDg%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Contract
        ","
            Mid-Senior level
          "
279,Guyana,Guyana,Senior Web Engineer,Scopic Software,https://gy.linkedin.com/jobs/view/senior-web-engineer-at-scopic-software-3296850810?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=KQvW%2FzySmemRnCYiP1lIcA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
280,Guyana,Guyana,Freelance Elixir Developer,Toptal,https://gy.linkedin.com/jobs/view/freelance-elixir-developer-at-toptal-3313330464?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=j7YIEYlHVjHz3TR7qom2Gw%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
281,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Sr. Front End Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-front-end-engineer-at-aha%21-3328319329?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=JJNomD3lpEjBOlaOu5hg9A%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
282,Guyana,Guyana,Sr. Platform Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-platform-engineer-at-aha%21-3328315965?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=PWnvg6nxkxLrv5E8d8ngAw%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
283,Guyana,Guyana,Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/ruby-on-rails-engineer-at-aha%21-3328314859?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=bJAfcN4QwvlB0VNIz9pqLA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
284,Guyana,Guyana,Sr. Front End Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-front-end-engineer-at-aha%21-3328314831?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=spDhnjSoU%2FN1XZW4rgIROA%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
285,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Sr. Platform Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-platform-engineer-at-aha%21-3328318484?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=tLB0%2FIRzGYYQiMSf1hu94g%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
286,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/ruby-on-rails-engineer-at-aha%21-3328314907?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=fGrGbgcMcH1Yt7u6tC5L%2FQ%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
287,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Lead Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/lead-ruby-on-rails-engineer-at-aha%21-3328316977?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=oKUDHE7XBHu19aSSrh5moQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
288,Guyana,Guyana,Sr. Security Engineer (Ruby on Rails experience required),Aha!,https://gy.linkedin.com/jobs/view/sr-security-engineer-ruby-on-rails-experience-required-at-aha%21-3328318630?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=1rCSgZVGwaW%2FWdkWxR9bQQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
289,Guyana,Guyana,Lead Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/lead-ruby-on-rails-engineer-at-aha%21-3328319541?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=0gJVHijw2UqiAWOoQeLTRg%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
290,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Sr. Security Engineer (Ruby on Rails experience required),Aha!,https://gy.linkedin.com/jobs/view/sr-security-engineer-ruby-on-rails-experience-required-at-aha%21-3328313964?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=sVubONy4s0IG23oKSBuiBQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
291,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Sr. Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-ruby-on-rails-engineer-at-aha%21-3328317452?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=c7qn4XFHRiLdTJaZnpzNcw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
292,Guyana,Guyana,Sr. Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-ruby-on-rails-engineer-at-aha%21-3328320307?refId=AR%2BUEMYPeq%2B4b2lYqFpVUQ%3D%3D&trackingId=hGQi%2FUWBUpFP%2BmHw4CGRtg%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
293,Guyana,"No. 3, Mahaica-Berbice, Guyana",Data Engineer,Univision,https://gy.linkedin.com/jobs/view/data-engineer-at-univision-3323480051?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=uFB0Ev%2BbxzFYLuiFeJcyXw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
294,Guyana,"Georgetown, Demerara-Mahaica, Guyana",Full Stack Engineer,Xploy Solutions,https://gy.linkedin.com/jobs/view/full-stack-engineer-at-xploy-solutions-3311061187?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=iiA1p40iGAqSidQCHkPaig%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,,,"
          Full-time
        "
295,Guyana,"Lima, Pomeroon-Supenaam, Guyana",Remote Full Stack Web Developer,MonetizeMore,https://gy.linkedin.com/jobs/view/remote-full-stack-web-developer-at-monetizemore-3092685923?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=1ZX%2BXsOiaNKtk5TXvvDpXg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
296,Guyana,Guyana,Senior Blockchain Engineer,X9 Studios,https://gy.linkedin.com/jobs/view/senior-blockchain-engineer-at-x9-studios-3323294363?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=laju9vKj4Ui4VGgnnbU7VQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
297,Guyana,"Georgetown, Demerara-Mahaica, Guyana","Software Development Specialist, Trilogy (Remote) - $100,000/year USD",Crossover for Work,https://gy.linkedin.com/jobs/view/software-development-specialist-trilogy-remote-%24100-000-year-usd-at-crossover-for-work-3318547553?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=bdzPHX8abYwCIKKPMrMXOQ%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
298,Guyana,"Georgetown, Demerara-Mahaica, Guyana",Operations Intelligence Performance Optimization Center Engineer,SBM Offshore,https://gy.linkedin.com/jobs/view/operations-intelligence-performance-optimization-center-engineer-at-sbm-offshore-3303249418?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=qjVrFy1GmEVClWSxlUmLZA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
299,Guyana,Guyana,Senior Web Engineer,Scopic Software,https://gy.linkedin.com/jobs/view/senior-web-engineer-at-scopic-software-3296850810?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=1EH20RbhULALphavN4vFSA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
300,Guyana,"Section C, Demerara-Mahaica, Guyana",Softwareentwickler Web / .NET m/w (Teilzeit möglich),JobCourier,https://gy.linkedin.com/jobs/view/softwareentwickler-web-net-m-w-teilzeit-m%C3%B6glich-at-jobcourier-3306443266?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=pHg1G5hNQmzUJFYiIUA9kw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
301,Guyana,Guyana,Release Engineer,Looi Consulting LLC,https://gy.linkedin.com/jobs/view/release-engineer-at-looi-consulting-llc-3289526113?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=lOW%2BfoE3QeBHnkaTr%2Bfs9w%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
302,Guyana,Guyana,Freelance Elixir Developer,Toptal,https://gy.linkedin.com/jobs/view/freelance-elixir-developer-at-toptal-3313330464?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=enjSVAgwqoq%2FjwrenDPSww%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Contract
        ","
            Mid-Senior level
          "
303,Guyana,"No. 3, Mahaica-Berbice, Guyana",Sr. Software Engineer,Univision,https://gy.linkedin.com/jobs/view/sr-software-engineer-at-univision-3322089787?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=cJUSVm5SGrzZbZQppC3aBA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
304,Guyana,Guyana,Freelance Unreal Engine Developer,Toptal,https://gy.linkedin.com/jobs/view/freelance-unreal-engine-developer-at-toptal-3313329496?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=8175C%2BncIComRxX7%2B1gnbQ%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Contract
        ","
            Mid-Senior level
          "
305,Guyana,Guyana,Sr. Platform Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-platform-engineer-at-aha%21-3328315965?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=F3rFrKA2rPcP3X8QKtFOTA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
306,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Sr. Front End Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-front-end-engineer-at-aha%21-3328319329?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=3%2FL9vYiP%2BFi%2Ff%2B6E6nM1Kg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
307,Guyana,Guyana,Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/ruby-on-rails-engineer-at-aha%21-3328314859?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=cQkl2Tg547adFa88Podd6A%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
308,Guyana,Guyana,Sr. Front End Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-front-end-engineer-at-aha%21-3328314831?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=nrgyIvMnBoBpTt8%2Fown4DA%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
309,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/ruby-on-rails-engineer-at-aha%21-3328314907?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=AZg6lQVXI4WC%2Fr6P6QITGQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
310,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Sr. Platform Engineer,Aha!,https://gy.linkedin.com/jobs/view/sr-platform-engineer-at-aha%21-3328318484?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=cauTkmMBDRqDiPaYxvd33A%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
311,Guyana,Guyana,Lead Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/lead-ruby-on-rails-engineer-at-aha%21-3328319541?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=UOrQ50YN%2FSyTlQ%2BYs%2BHJEw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
312,Guyana,"Mahaica, Demerara-Mahaica, Guyana",Lead Ruby on Rails Engineer,Aha!,https://gy.linkedin.com/jobs/view/lead-ruby-on-rails-engineer-at-aha%21-3328316977?refId=C%2FZZi9ctcNjRVXp8OtIxYw%3D%3D&trackingId=sHFMMkya170hCiRVpkNNbw%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
