,Country,Location,Title,Company,Url,Postulaciones,Jornada,Antiguedad
395,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Science - Data & AI,Accenture Argentina,https://ar.linkedin.com/jobs/view/data-science-data-ai-at-accenture-argentina-3292870802?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=w%2BR6bE1%2BkgPqt3t5U0Ey5w%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          106 solicitudes
        ","
          Jornada completa
        ","
            Intermedio
          "
396,Argentina,"Buenos Aires Province, Argentina",ARG - Data Scientist,Movistar (Telefónica Hispam),https://ar.linkedin.com/jobs/view/arg-data-scientist-at-movistar-telef%C3%B3nica-hispam-3293135645?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=H9QRy1j1YNqRRx8mSmPPnw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          174 solicitudes
        ","
          Jornada completa
        ","
            Intermedio
          "
397,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist,Fusemachines,https://ar.linkedin.com/jobs/view/data-scientist-at-fusemachines-3313450103?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=JN45gEwf9plIQeGG2cb9QA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
398,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Machine Learning developer,redbee,https://ar.linkedin.com/jobs/view/machine-learning-developer-at-redbee-studios-3318525007?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=In%2BDW%2BxMU4d5JZ5myb8aUA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Jornada completa
        ","
            Sin experiencia
          "
399,Argentina,"Buenos Aires, Buenos Aires Province, Argentina","Data Scientist, Tech Lead",Jampp,https://ar.linkedin.com/jobs/view/data-scientist-tech-lead-at-jampp-3324704657?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=AhXBwlhUmO0gU9m9NvXygQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
400,Argentina,"Buenos Aires Province, Argentina",Data Science Research Specialist,Accenture,https://ar.linkedin.com/jobs/view/data-science-research-specialist-at-accenture-3312943232?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=Ld0ICH1Oeb4nETJzQ1xQiA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          43 solicitudes
        ","
          Jornada completa
        ","
            Intermedio
          "
401,Argentina,"Autonomous City of Buenos Aires, Buenos Aires Province, Argentina",Científico de Datos Remoto,Consultoriait.com.ar,https://ar.linkedin.com/jobs/view/cient%C3%ADfico-de-datos-remoto-at-consultoriait-com-ar-3298067906?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=ciJz5CT3el%2BxsEhe6o2lxA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          53 solicitudes
        ","
          Jornada completa
        ","
            Sin experiencia
          "
402,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Nerdearla 2022 - Data Science,Accenture Argentina,https://ar.linkedin.com/jobs/view/nerdearla-2022-data-science-at-accenture-argentina-3319845965?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=emrfXUKJIaZxe34PGxkXMw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          80 solicitudes
        ","
          Jornada completa
        ","
            Intermedio
          "
403,Argentina,Argentina,Data Scientist Sr,Havas Group,https://ar.linkedin.com/jobs/view/data-scientist-sr-at-havas-group-3309516053?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=l6ZWQBfp0HdP25812%2F8uUQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          58 solicitudes
        ","
          Jornada completa
        ","
            Ejecutivo
          "
404,Argentina,"Buenos Aires, Buenos Aires Province, Argentina",Data Scientist,Chubb,https://ar.linkedin.com/jobs/view/data-scientist-at-chubb-3312870777?refId=qAFAc12R3z2oKCRmobaMog%3D%3D&trackingId=w2%2F8A91U3pP%2FeYSDZPlThA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Jornada completa
        ","
            Sin experiencia
          "
