,Country,Location,Title,Company,Url,Postulaciones,Jornada,Antiguedad
205,Suriname,"Nationaal Projekt, Nickerie, Suriname",Service Engineer Printing Technology,Jobfixing,https://sr.linkedin.com/jobs/view/service-engineer-printing-technology-at-jobfixing-3311534612?refId=92YftzQSfCWRrr7j214YIA%3D%3D&trackingId=7EZHKx5sNvFDitM1ijrvXw%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
206,Suriname,Suriname,Freelance Elixir Developer,Toptal,https://sr.linkedin.com/jobs/view/freelance-elixir-developer-at-toptal-3313328726?refId=92YftzQSfCWRrr7j214YIA%3D%3D&trackingId=hU4JUwxgU23ObQbE3jxbfw%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
207,Suriname,Suriname,Senior Web Engineer,Scopic Software,https://sr.linkedin.com/jobs/view/senior-web-engineer-at-scopic-software-3311862279?refId=92YftzQSfCWRrr7j214YIA%3D%3D&trackingId=m8NdG8kRR6IxpWj%2FdK1jng%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
208,Suriname,"Centrum, Paramaribo, Suriname",Junior Full Stack Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/junior-full-stack-developer-at-kingfisher-recruitment-3313474020?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=fd%2BaISkFSxv59GKhRwPeEA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
209,Suriname,"Centrum, Paramaribo, Suriname",Back-end Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/back-end-developer-at-kingfisher-recruitment-3311646790?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=w0SlPCD0Gd8UNzmO%2BQ24ng%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
210,Suriname,"Centrum, Paramaribo, Suriname",Full Stack Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/full-stack-developer-at-kingfisher-recruitment-3312489213?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=h2rMbsvYBf%2BMfwkMKhuOWQ%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
211,Suriname,Suriname,Senior Blockchain Engineer,X9 Studios,https://sr.linkedin.com/jobs/view/senior-blockchain-engineer-at-x9-studios-3323290933?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=dl%2B6EG1hB9Wr1NVMFQMkrQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
212,Suriname,"Centrum, Paramaribo, Suriname",Database Reliability Engineer (Remote),Percona,https://sr.linkedin.com/jobs/view/database-reliability-engineer-remote-at-percona-3318517203?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=x5PaSl0grTjOEJDbdQRncg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
213,Suriname,"Centrum, Paramaribo, Suriname",Full Stack Developer (Java & Angular),Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/full-stack-developer-java-angular-at-kingfisher-recruitment-3303979660?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=u4c%2FOFiyRQVVqvfU%2BHQDIg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
214,Suriname,Suriname,Release Engineer,Looi Consulting LLC,https://sr.linkedin.com/jobs/view/release-engineer-at-looi-consulting-llc-3311857940?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=S%2BwweKPF%2B1FGehIZrCXcyw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
215,Suriname,"Centrum, Paramaribo, Suriname",Frontend Developer (Angular),Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/frontend-developer-angular-at-kingfisher-recruitment-3303981429?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=ftQJOLn5bcb%2FgTyIfxtpbQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
216,Suriname,Suriname,Freelance Unreal Engine Developer,Toptal,https://sr.linkedin.com/jobs/view/freelance-unreal-engine-developer-at-toptal-3313330450?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=KFY11MrIO7hnxiux1x%2BpSA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Contract
        ","
            Mid-Senior level
          "
217,Suriname,"Nationaal Projekt, Nickerie, Suriname",Service Engineer Printing Technology,Jobfixing,https://sr.linkedin.com/jobs/view/service-engineer-printing-technology-at-jobfixing-3311534612?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=V8uK82Bnr4QcDjxI1UCczw%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
218,Suriname,Suriname,Freelance Elixir Developer,Toptal,https://sr.linkedin.com/jobs/view/freelance-elixir-developer-at-toptal-3313328726?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=MGN8NNpOoHl8rhL8pmQtug%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
219,Suriname,Suriname,Senior Web Engineer,Scopic Software,https://sr.linkedin.com/jobs/view/senior-web-engineer-at-scopic-software-3311862279?refId=ql0jNa48R3OqQAZEz2Br4w%3D%3D&trackingId=ayl7mvMq5A4ILTc3yjWjTg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Mid-Senior level
          "
220,Suriname,"Centrum, Paramaribo, Suriname",Junior Full Stack Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/junior-full-stack-developer-at-kingfisher-recruitment-3313474020?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=daTXbBsVjC1uBQd0K3fiqA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
221,Suriname,"Centrum, Paramaribo, Suriname",Back-end Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/back-end-developer-at-kingfisher-recruitment-3311646790?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=4Ymj9kIuVAf7HckXDZqTVg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
222,Suriname,"Centrum, Paramaribo, Suriname",Full Stack Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/full-stack-developer-at-kingfisher-recruitment-3312489213?refId=LMFrfOF9JlvDE%2BLzqKxpOA%3D%3D&trackingId=yqeBSxQt89HydAkLxFfcJA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Full-time
        ","
            Entry level
          "
